customer_id,first_name,last_name,email,state,acquisition_channel,signup_date,is_subscriber,email_opt_in,date_of_birth
C003857,Ryan,Rivera,ryan.rivera977@yahoo.com,MI,paid_search,2023-12-21,False,False,1993-01-10
C003858,Ryan,Rivera,ryan.rivera948@gmail.com,NJ,email,2024-05-28,False,False,1974-09-19
C003859,Dorothy,Nelson,dorothy.nelson209@outlook.com,FL,email,2024-03-18,False,True,1981-06-01
C003860,Charles,Lee,charles.lee968@icloud.com,IL,referral,2024-06-30,False,False,1997-07-16
C003861,Thomas,Taylor,thomas.taylor882@icloud.com,WA,referral,2024-03-18,False,True,1994-09-08
C003862,Ronald,Baker,ronald.baker959@outlook.com,FL,organic_search,2023-07-20,False,True,1975-02-08
C003863,Matthew,Ramirez,matthew.ramirez493@gmail.com,CA,organic_search,2024-04-13,False,False,1980-02-13
C003864,Katherine,Carter,katherine.carter60@outlook.com,OH,direct,2023-03-20,False,False,1992-10-20
C003865,Christopher,Miller,christopher.miller938@yahoo.com,FL,organic_search,2024-04-10,False,True,2000-06-06
C003866,Melissa,Campbell,melissa.campbell816@icloud.com,NV,organic_search,2023-10-08,False,True,1970-11-23
C003867,Lisa,Williams,lisa.williams97@icloud.com,MA,paid_search,2023-07-07,False,True,1992-01-06
C003868,Robert,King,robert.king160@outlook.com,TX,email,2023-12-28,True,True,1989-08-08
C003869,Donald,Brown,donald.brown659@icloud.com,IL,paid_search,2023-01-15,False,True,1988-04-28
C003870,Gregory,Moore,gregory.moore916@yahoo.com,CO,organic_search,2023-03-09,False,True,1985-08-28
C003871,Gary,Moore,gary.moore378@gmail.com,TX,direct,2023-02-20,False,False,1992-11-23
C003872,Michael,Nguyen,michael.nguyen656@icloud.com,CA,organic_search,2024-06-11,False,False,1993-05-22
C003873,Patricia,Flores,patricia.flores13@icloud.com,TX,paid_social,2023-03-30,False,True,1969-09-28
C003874,Thomas,Carter,thomas.carter891@icloud.com,WA,paid_social,2023-09-05,False,True,1990-02-26
C003875,Ronald,Jones,ronald.jones449@yahoo.com,TX,paid_social,2024-03-27,False,True,1977-04-01
C003876,Andrew,Robinson,andrew.robinson961@gmail.com,FL,organic_search,2023-04-20,False,True,1970-08-31
C003877,Justin,Wilson,justin.wilson818@yahoo.com,PA,organic_search,2023-09-10,True,False,1986-03-14
C003878,Samuel,Miller,samuel.miller213@outlook.com,TX,direct,2023-03-02,False,True,1994-02-10
C003879,Christine,Mitchell,christine.mitchell553@outlook.com,VA,paid_social,2024-04-28,False,True,1992-09-07
C003880,Thomas,Hill,thomas.hill886@gmail.com,OR,paid_search,2023-03-13,False,True,1981-05-27
C003881,Scott,Thomas,scott.thomas581@outlook.com,CA,paid_search,2023-12-21,False,True,1993-11-17
C003882,Jack,Garcia,jack.garcia432@yahoo.com,FL,organic_search,2023-03-28,True,True,1971-01-24
C003883,Scott,Garcia,scott.garcia47@gmail.com,TX,email,2023-11-30,False,True,1992-04-04
C003884,Paul,Jackson,paul.jackson258@yahoo.com,IL,direct,2024-02-06,False,False,1975-09-24
C003885,Steven,Martinez,steven.martinez161@gmail.com,TX,email,2023-04-06,False,False,1981-06-23
C003886,Catherine,Allen,catherine.allen245@outlook.com,PA,organic_search,2024-02-12,False,True,1982-02-15
C003887,Rachel,Walker,rachel.walker109@gmail.com,CO,email,2023-11-24,False,True,2000-02-21
C003888,Jennifer,Nguyen,jennifer.nguyen45@gmail.com,NJ,email,2023-01-15,False,True,1968-04-09
C003889,Samuel,Walker,samuel.walker955@icloud.com,FL,referral,2024-03-10,False,True,1980-09-12
C003890,Stephen,Nelson,stephen.nelson317@icloud.com,NY,email,2023-06-19,False,True,1991-10-07
C003891,Betty,Rivera,betty.rivera294@icloud.com,AZ,paid_search,2023-08-14,False,True,1977-12-07
C003892,William,Perez,william.perez304@icloud.com,WA,email,2023-10-19,False,True,1987-10-01
C003893,Shirley,White,shirley.white111@icloud.com,NY,paid_search,2023-03-11,False,False,1985-01-06
C003894,Carol,Clark,carol.clark13@gmail.com,AZ,direct,2024-02-23,False,False,1970-07-10
C003895,Cynthia,Mitchell,cynthia.mitchell323@yahoo.com,GA,organic_search,2023-08-13,False,True,1973-01-14
C003896,Susan,Smith,susan.smith578@yahoo.com,NY,organic_search,2023-05-24,False,True,1986-03-23
C003897,Amy,Nguyen,amy.nguyen650@outlook.com,MA,direct,2023-12-28,False,True,1984-03-21
C003898,Jennifer,Moore,jennifer.moore72@outlook.com,TX,organic_search,2024-02-28,False,True,1981-01-03
C003899,Brenda,Jones,brenda.jones226@icloud.com,CA,organic_search,2023-02-17,False,True,1992-02-29
C003900,Samantha,Carter,samantha.carter153@outlook.com,IL,referral,2024-01-06,False,True,1973-05-31
C003901,Robert,Garcia,robert.garcia734@outlook.com,CO,paid_social,2024-01-14,False,True,1982-08-26
C003902,Margaret,Hill,margaret.hill56@icloud.com,NV,paid_social,2023-12-03,False,True,1979-07-25
C003903,Ryan,Baker,ryan.baker639@gmail.com,CO,organic_search,2024-02-17,False,True,1984-03-27
C003904,Ronald,Harris,ronald.harris623@outlook.com,MN,email,2024-03-17,False,False,1971-09-21
C003905,Anthony,King,anthony.king419@yahoo.com,TN,referral,2023-11-13,False,True,1987-03-20
C003906,Justin,Lopez,justin.lopez343@icloud.com,TX,organic_search,2023-12-10,False,True,1995-05-24
C003907,Charles,Lee,charles.lee459@yahoo.com,NY,paid_social,2023-08-04,False,False,1983-02-01
C003908,Jacob,Brown,jacob.brown746@outlook.com,OR,paid_social,2023-06-19,False,True,1972-11-10
C003909,Laura,Clark,laura.clark408@gmail.com,IL,organic_search,2023-09-15,True,False,1997-10-27
C003910,Timothy,Allen,timothy.allen406@yahoo.com,AZ,paid_social,2023-02-19,False,False,1969-12-16
C003911,Jacob,Flores,jacob.flores991@yahoo.com,TN,paid_search,2024-06-18,False,True,2001-08-17
C003912,Janet,Carter,janet.carter666@outlook.com,MA,organic_search,2023-09-09,False,True,1997-10-25
C003913,Rachel,Martin,rachel.martin280@gmail.com,TX,direct,2023-08-24,False,True,1997-02-09
C003914,Brenda,Johnson,brenda.johnson125@icloud.com,WA,paid_social,2023-09-11,False,True,1995-08-24
C003915,Angela,Young,angela.young617@yahoo.com,VA,email,2023-07-28,False,True,1971-05-19
C003916,Christopher,Johnson,christopher.johnson79@icloud.com,FL,organic_search,2023-06-11,False,True,1973-04-29
C003917,Donald,Nguyen,donald.nguyen102@outlook.com,VA,email,2023-06-06,True,True,1970-09-07
C003918,Gregory,Jones,gregory.jones299@gmail.com,CA,email,2023-08-11,True,True,1976-12-26
C003919,Amy,Lopez,amy.lopez36@gmail.com,CA,organic_search,2024-03-12,False,False,1991-03-24
C003920,Raymond,Roberts,raymond.roberts468@icloud.com,IL,email,2023-04-11,False,True,2000-12-10
C003921,Frank,Miller,frank.miller672@gmail.com,NY,organic_social,2023-01-06,False,False,1991-07-01
C003922,Donna,Martin,donna.martin543@yahoo.com,OH,paid_search,2023-06-28,False,False,1979-12-06
C003923,Deborah,Jones,deborah.jones321@outlook.com,MA,email,2023-04-27,False,True,1973-03-28
C003924,Catherine,Hall,catherine.hall566@icloud.com,CO,organic_search,2023-03-01,False,True,1999-09-10
C003925,Michael,Williams,michael.williams639@yahoo.com,CO,email,2023-09-18,False,False,1977-04-08
C003926,Andrew,Green,andrew.green731@gmail.com,CA,organic_search,2023-07-26,False,True,2001-01-06
C003927,Deborah,Hill,deborah.hill892@yahoo.com,CO,organic_search,2023-01-26,False,True,1985-05-16
C003928,Catherine,Lewis,catherine.lewis394@yahoo.com,CA,paid_search,2023-07-11,False,True,1991-08-30
C003929,Richard,Ramirez,richard.ramirez479@outlook.com,AZ,organic_search,2023-04-25,True,True,1984-01-02
C003930,Gregory,Johnson,gregory.johnson104@gmail.com,CA,paid_social,2024-05-20,False,True,1981-05-24
C003931,Jack,Rodriguez,jack.rodriguez976@gmail.com,FL,email,2024-02-26,True,True,1994-07-30
C003932,Jeffrey,Anderson,jeffrey.anderson799@gmail.com,CA,paid_social,2024-03-18,True,True,1987-01-25
C003933,Samuel,Johnson,samuel.johnson290@gmail.com,IL,paid_search,2023-08-02,False,True,1998-04-09
C003934,Rachel,Perez,rachel.perez29@icloud.com,CO,paid_search,2023-03-04,False,True,1993-11-03
C003935,Edward,Young,edward.young458@gmail.com,TX,paid_search,2023-10-26,False,True,1979-10-04
C003936,Maria,Smith,maria.smith573@yahoo.com,FL,organic_social,2023-02-20,False,True,1999-05-07
C003937,Shirley,Anderson,shirley.anderson330@outlook.com,TX,paid_social,2023-12-14,True,True,1973-03-15
C003938,Dorothy,Campbell,dorothy.campbell141@yahoo.com,TN,paid_social,2024-03-29,True,True,1986-01-24
C003939,Susan,Carter,susan.carter162@gmail.com,FL,direct,2023-04-21,False,True,1984-02-15
C003940,Patricia,Jones,patricia.jones908@gmail.com,NY,email,2024-06-30,True,True,1981-06-21
C003941,Jacob,Jones,jacob.jones737@gmail.com,NY,paid_social,2023-10-07,False,True,1982-01-18
C003942,Shirley,Scott,shirley.scott416@yahoo.com,NC,organic_search,2024-03-22,True,True,1999-09-23
C003943,Jack,Nelson,jack.nelson619@gmail.com,OR,paid_search,2024-04-03,False,False,1977-12-10
C003944,Sarah,Torres,sarah.torres64@gmail.com,PA,organic_search,2024-06-17,False,False,1987-06-09
C003945,Angela,Hall,angela.hall412@icloud.com,IL,paid_social,2024-02-21,False,True,1990-02-19
C003946,Jack,Johnson,jack.johnson99@icloud.com,FL,email,2024-02-13,True,True,1980-06-17
C003947,Jennifer,Rodriguez,jennifer.rodriguez906@yahoo.com,TX,email,2024-04-22,False,False,1992-01-03
C003948,Cynthia,Allen,cynthia.allen895@yahoo.com,NY,paid_social,2023-11-09,False,True,1995-03-14
C003949,Christine,Thompson,christine.thompson652@yahoo.com,CO,paid_social,2023-03-02,False,False,1984-12-31
C003950,Angela,Lopez,angela.lopez470@yahoo.com,TX,email,2024-05-29,False,True,1987-03-14
C003951,Janet,Green,janet.green17@yahoo.com,TN,email,2024-04-28,False,True,1976-07-13
C003952,Rebecca,Nelson,rebecca.nelson434@yahoo.com,NY,email,2024-05-30,False,True,1978-06-27
C003953,Paul,Rodriguez,paul.rodriguez694@icloud.com,NY,paid_search,2023-10-20,False,False,1971-06-13
C003954,Thomas,Rivera,thomas.rivera246@gmail.com,OR,paid_social,2023-12-22,False,True,1995-01-05
C003955,Dorothy,Perez,dorothy.perez997@yahoo.com,TN,direct,2024-04-29,False,False,1974-01-18
C003956,Linda,Miller,linda.miller421@icloud.com,CA,organic_search,2023-06-11,False,True,1995-06-26
C003957,Deborah,Sanchez,deborah.sanchez707@yahoo.com,NY,paid_search,2023-04-05,False,False,1982-08-19
C003958,Rebecca,Hernandez,rebecca.hernandez819@icloud.com,FL,organic_search,2023-08-05,False,True,1989-03-26
C003959,George,White,george.white819@gmail.com,MI,email,2023-09-30,False,True,1988-09-24
C003960,David,Jones,david.jones108@icloud.com,NY,paid_search,2023-05-31,False,False,1986-07-08
C003961,Samuel,Jackson,samuel.jackson171@gmail.com,NY,email,2024-05-04,False,False,1988-11-20
C003962,Donald,Allen,donald.allen113@outlook.com,CA,organic_search,2024-01-23,False,False,1989-10-29
C003963,Samuel,Flores,samuel.flores178@outlook.com,IL,email,2024-05-17,False,False,1982-07-23
C003964,Steven,Lewis,steven.lewis746@yahoo.com,MA,paid_search,2023-06-27,False,True,1979-04-06
C003965,Samuel,Torres,samuel.torres832@gmail.com,CA,paid_search,2024-01-19,False,True,1996-09-19
C003966,Deborah,Adams,deborah.adams78@yahoo.com,IL,direct,2023-09-25,False,False,1991-03-24
C003967,Amanda,Robinson,amanda.robinson833@yahoo.com,NV,paid_search,2023-02-19,False,True,1978-08-01
C003968,Karen,Taylor,karen.taylor415@outlook.com,WA,referral,2023-04-04,False,True,1984-01-19
C003969,Michelle,Wilson,michelle.wilson763@gmail.com,MN,organic_social,2023-06-22,False,True,2000-11-22
C003970,Sharon,Mitchell,sharon.mitchell762@icloud.com,IL,organic_search,2024-03-11,True,True,1982-03-17
C003971,Katherine,Miller,katherine.miller903@yahoo.com,CO,direct,2023-11-13,False,True,1970-06-25
C003972,Stephanie,Perez,stephanie.perez10@icloud.com,FL,organic_search,2023-02-07,False,True,2000-09-18
C003973,Jessica,Hernandez,jessica.hernandez327@gmail.com,CA,organic_search,2023-04-15,False,True,1989-11-23
C003974,Betty,Walker,betty.walker170@icloud.com,CO,direct,2023-02-23,False,True,1995-03-03
C003975,Daniel,Brown,daniel.brown568@icloud.com,GA,referral,2023-04-26,False,True,1995-01-03
C003976,Robert,Robinson,robert.robinson634@icloud.com,VA,direct,2024-01-16,False,False,1981-10-02
C003977,Kimberly,Hernandez,kimberly.hernandez34@gmail.com,NY,email,2024-06-01,False,True,1990-11-20
C003978,Mary,Adams,mary.adams488@yahoo.com,CO,organic_search,2024-02-06,True,True,1969-11-21
C003979,Justin,White,justin.white174@outlook.com,IL,email,2023-12-29,False,True,1987-06-29
C003980,Carolyn,Ramirez,carolyn.ramirez219@icloud.com,TX,email,2024-04-26,False,True,1987-01-31
C003981,Angela,Walker,angela.walker589@icloud.com,CO,email,2023-11-18,False,False,1984-05-28
C003982,Laura,Johnson,laura.johnson481@outlook.com,TX,paid_social,2024-03-30,True,True,1972-02-02
C003983,Kenneth,Smith,kenneth.smith791@outlook.com,CA,direct,2023-04-16,False,True,1981-11-08
C003984,Karen,King,karen.king365@icloud.com,FL,email,2023-01-27,False,True,1973-05-24
C003985,Sandra,Thompson,sandra.thompson315@icloud.com,TN,referral,2024-03-05,False,True,1998-07-09
C003986,Susan,Brown,susan.brown91@outlook.com,NY,email,2023-06-25,True,True,1996-11-03
C003987,John,Rodriguez,john.rodriguez876@outlook.com,CO,paid_search,2024-06-23,False,False,1975-04-15
C003988,Carol,Sanchez,carol.sanchez383@yahoo.com,MA,paid_search,2023-08-28,False,True,1981-05-06
C003989,Robert,Lewis,robert.lewis741@icloud.com,NC,referral,2023-12-05,False,True,1991-12-02
C003990,Steven,Scott,steven.scott832@outlook.com,NY,email,2024-05-12,False,True,1987-07-14
C003991,Sharon,Robinson,sharon.robinson813@gmail.com,NY,organic_search,2023-10-25,False,True,1994-10-02
C003992,Virginia,Carter,virginia.carter650@yahoo.com,AZ,email,2024-05-06,False,False,1987-08-30
C003993,Anthony,Flores,anthony.flores407@icloud.com,MI,paid_search,2023-06-15,False,True,1999-02-07
C003994,Linda,Anderson,linda.anderson681@outlook.com,CA,paid_search,2023-05-26,False,True,1997-05-23
C003995,Pamela,Rivera,pamela.rivera85@yahoo.com,GA,paid_search,2023-12-17,False,True,1987-08-13
C003996,Frank,Wright,frank.wright349@gmail.com,MI,email,2023-08-15,False,False,1984-10-23
C003997,Kevin,Hernandez,kevin.hernandez630@outlook.com,GA,paid_social,2023-09-11,False,False,2000-09-25
C003998,Linda,Allen,linda.allen363@yahoo.com,TX,organic_search,2023-10-05,False,False,1998-05-11
C003999,Anna,Hill,anna.hill511@icloud.com,FL,email,2023-03-12,True,True,1974-02-24
C004000,Raymond,Wilson,raymond.wilson709@gmail.com,MA,paid_search,2023-07-13,False,True,1984-04-17
C004001,Dorothy,Gonzalez,dorothy.gonzalez849@yahoo.com,NY,organic_search,2023-02-19,False,True,1971-12-28
C004002,Dorothy,Clark,dorothy.clark669@icloud.com,CA,organic_search,2023-11-05,False,True,1992-12-04
C004003,Mark,Walker,mark.walker933@gmail.com,CA,email,2023-03-31,False,True,1982-08-16
C004004,Patrick,Campbell,patrick.campbell955@icloud.com,WA,paid_social,2024-05-12,False,True,1983-09-19
C004005,Ryan,Harris,ryan.harris319@outlook.com,OH,paid_search,2023-12-17,False,True,1979-05-11
C004006,Brandon,Perez,brandon.perez826@outlook.com,GA,organic_search,2023-04-24,False,True,1999-01-23
C004007,Timothy,Flores,timothy.flores210@outlook.com,CA,paid_search,2023-05-24,False,True,1995-05-05
C004008,Frank,Thomas,frank.thomas194@gmail.com,NV,organic_search,2023-07-16,False,True,1972-03-07
C004009,Kenneth,Perez,kenneth.perez765@gmail.com,FL,email,2024-06-16,True,False,1983-07-09
C004010,Stephanie,Lewis,stephanie.lewis289@gmail.com,AZ,paid_search,2023-01-15,False,True,1978-04-24
C004011,Laura,Hernandez,laura.hernandez110@icloud.com,TX,organic_social,2024-05-03,False,False,1972-09-15
C004012,Ryan,Hall,ryan.hall900@icloud.com,FL,email,2023-05-20,True,True,1979-12-16
C004013,Brian,Hernandez,brian.hernandez683@gmail.com,NC,organic_search,2023-06-22,False,True,1973-09-04
C004014,Ryan,Robinson,ryan.robinson787@gmail.com,CO,organic_search,2023-07-31,False,True,1976-07-03
C004015,Virginia,Nelson,virginia.nelson912@outlook.com,CA,direct,2023-03-28,False,True,1986-04-12
C004016,Heather,Rivera,heather.rivera718@outlook.com,MA,paid_search,2023-03-10,False,True,1987-10-24
C004017,Steven,Roberts,steven.roberts330@yahoo.com,CA,paid_search,2024-03-18,False,True,1985-08-12
C004018,Joshua,Martinez,joshua.martinez898@icloud.com,TX,paid_social,2023-06-23,False,False,1998-05-23
C004019,Virginia,Walker,virginia.walker781@icloud.com,CA,paid_social,2024-05-29,False,False,1988-11-29
C004020,Cynthia,Williams,cynthia.williams767@yahoo.com,NY,paid_social,2024-01-20,True,True,1996-04-26
C004021,Carolyn,Johnson,carolyn.johnson59@outlook.com,TN,email,2024-05-30,False,True,1973-12-07
C004022,Donald,Moore,donald.moore718@icloud.com,FL,organic_search,2024-05-22,False,True,1989-01-13
C004023,Heather,Young,heather.young602@yahoo.com,FL,direct,2023-01-13,False,True,1979-06-16
C004024,Daniel,Young,daniel.young354@outlook.com,GA,email,2023-11-28,False,True,1992-11-24
C004025,Emma,Carter,emma.carter410@icloud.com,MN,email,2023-05-09,False,False,1970-11-11
C004026,Jason,Sanchez,jason.sanchez534@gmail.com,CA,paid_search,2023-02-23,False,True,1982-07-05
C004027,David,Clark,david.clark425@outlook.com,FL,organic_social,2024-03-02,False,False,1984-10-11
C004028,Edward,Green,edward.green15@outlook.com,CA,paid_social,2023-09-14,False,True,1998-07-02
C004029,Anthony,Nguyen,anthony.nguyen343@icloud.com,NY,organic_social,2023-08-13,False,True,1998-04-14
C004030,Lisa,White,lisa.white405@icloud.com,MA,organic_search,2024-06-07,True,True,1976-12-28
C004031,Jack,Martin,jack.martin572@icloud.com,CO,paid_social,2024-04-06,False,True,1979-07-08
C004032,Jack,Gonzalez,jack.gonzalez88@icloud.com,MA,email,2024-02-23,True,True,1992-12-21
C004033,Pamela,Lopez,pamela.lopez185@outlook.com,FL,direct,2024-02-03,False,True,2001-11-30
C004034,Karen,Walker,karen.walker289@icloud.com,CA,paid_social,2023-05-04,False,True,1992-03-18
C004035,Katherine,Garcia,katherine.garcia585@icloud.com,MA,paid_search,2023-04-21,False,False,1985-01-16
C004036,Mark,Harris,mark.harris5@icloud.com,TX,email,2023-12-21,True,True,1992-09-28
C004037,Gary,Robinson,gary.robinson383@icloud.com,AZ,email,2023-12-28,False,True,1999-02-04
C004038,Joshua,Smith,joshua.smith859@gmail.com,WA,organic_search,2023-01-02,False,True,1995-04-21
C004039,Anna,Lopez,anna.lopez727@icloud.com,FL,paid_search,2023-11-12,False,False,1987-04-23
C004040,Janet,Campbell,janet.campbell235@outlook.com,OR,paid_social,2023-05-11,True,True,1990-06-25
C004041,Janet,Ramirez,janet.ramirez878@outlook.com,NJ,paid_social,2023-01-04,False,True,1975-10-23
C004042,Margaret,Adams,margaret.adams991@gmail.com,CO,organic_search,2023-12-09,True,True,1980-03-23
C004043,Anthony,Green,anthony.green401@icloud.com,MA,paid_search,2023-01-31,False,False,1987-06-23
C004044,Daniel,Allen,daniel.allen76@yahoo.com,NY,organic_search,2024-05-06,False,True,1987-04-12
C004045,Matthew,Gonzalez,matthew.gonzalez701@icloud.com,OR,email,2023-01-11,False,True,1999-08-30
C004046,Gary,White,gary.white224@outlook.com,AZ,email,2023-08-19,False,True,1994-09-06
C004047,Jack,Perez,jack.perez130@icloud.com,WA,organic_social,2023-09-14,False,True,1973-05-25
C004048,Michael,Campbell,michael.campbell256@gmail.com,CO,paid_search,2023-12-17,False,True,1998-12-20
C004049,Carolyn,Roberts,carolyn.roberts408@outlook.com,MA,organic_search,2023-05-09,False,False,1974-04-17
C004050,Nicholas,Thompson,nicholas.thompson164@yahoo.com,TN,paid_social,2023-03-15,False,False,1997-11-27
C004051,Sarah,Moore,sarah.moore602@icloud.com,IL,paid_social,2023-12-02,False,True,1969-05-17
C004052,Edward,Thompson,edward.thompson452@icloud.com,TX,organic_search,2023-03-28,True,True,1983-11-27
C004053,Larry,Adams,larry.adams336@outlook.com,VA,email,2023-04-22,False,False,1995-06-12
C004054,Emma,Taylor,emma.taylor595@outlook.com,VA,organic_search,2023-11-09,False,False,1987-07-11
C004055,Amy,Clark,amy.clark885@icloud.com,TN,organic_search,2024-04-14,False,True,1982-09-14
C004056,Benjamin,Perez,benjamin.perez17@gmail.com,CA,email,2023-12-18,False,True,1986-06-06
C004057,Heather,Lewis,heather.lewis528@yahoo.com,OR,organic_search,2024-02-14,False,False,1985-10-13
C004058,Stephanie,Smith,stephanie.smith946@gmail.com,TX,paid_social,2023-07-12,False,True,1982-12-04
C004059,Jessica,Scott,jessica.scott794@outlook.com,GA,email,2024-01-28,False,True,2000-03-23
C004060,Karen,Smith,karen.smith685@yahoo.com,TX,organic_search,2024-03-24,False,True,1992-08-12
C004061,William,Hernandez,william.hernandez12@icloud.com,NJ,paid_search,2023-04-13,False,True,2000-07-07
C004062,Samuel,Lewis,samuel.lewis229@outlook.com,NV,direct,2023-07-24,False,True,1982-09-18
C004063,James,Robinson,james.robinson656@gmail.com,NY,paid_social,2024-05-09,False,True,1987-10-01
C004064,Andrew,Gonzalez,andrew.gonzalez604@icloud.com,VA,email,2024-05-17,True,True,1991-06-13
C004065,Ronald,Taylor,ronald.taylor744@gmail.com,NY,paid_social,2023-03-19,False,False,1976-07-26
C004066,Angela,Mitchell,angela.mitchell991@yahoo.com,NJ,paid_social,2024-06-29,True,True,1996-12-03
C004067,Christopher,Perez,christopher.perez218@gmail.com,TX,organic_search,2023-03-01,False,False,1982-05-11
C004068,Kenneth,Moore,kenneth.moore508@gmail.com,CO,email,2023-05-11,False,True,1997-04-23
C004069,Stephanie,Davis,stephanie.davis852@outlook.com,GA,email,2023-10-28,False,True,1998-09-07
C004070,Robert,Lewis,robert.lewis215@outlook.com,AZ,paid_search,2023-02-26,False,True,1987-04-23
C004071,Andrew,Thomas,andrew.thomas865@icloud.com,IL,direct,2024-05-23,False,False,1977-07-15
C004072,Jessica,Wilson,jessica.wilson110@outlook.com,CA,organic_social,2023-10-10,False,True,1996-11-21
C004073,Mary,Thompson,mary.thompson301@yahoo.com,TX,referral,2023-07-25,False,False,1993-09-21
C004074,Benjamin,Jones,benjamin.jones107@gmail.com,CA,organic_social,2024-01-03,False,False,1975-01-21
C004075,Heather,Smith,heather.smith592@outlook.com,CA,organic_search,2023-11-04,False,True,1976-07-11
C004076,Christine,Flores,christine.flores757@gmail.com,NC,email,2024-04-04,False,True,1977-12-13
C004077,Gregory,Clark,gregory.clark480@icloud.com,PA,paid_social,2024-04-03,True,False,1978-10-14
C004078,Barbara,Gonzalez,barbara.gonzalez800@outlook.com,MA,organic_search,2023-11-24,False,False,1977-03-27
C004079,Jonathan,Robinson,jonathan.robinson294@outlook.com,CA,email,2023-08-12,False,True,1992-10-23
C004080,Donald,Hernandez,donald.hernandez708@yahoo.com,VA,email,2024-02-22,False,True,1994-01-25
C004081,Timothy,Thomas,timothy.thomas523@yahoo.com,NY,referral,2024-01-30,False,True,1998-07-07
C004082,Sarah,Anderson,sarah.anderson229@gmail.com,FL,organic_search,2023-11-30,False,True,1981-10-14
C004083,Cynthia,Young,cynthia.young74@yahoo.com,VA,organic_social,2024-02-20,False,True,1974-12-08
C004084,Robert,Anderson,robert.anderson61@yahoo.com,WA,paid_social,2023-05-19,False,False,1989-04-17
C004085,Melissa,Allen,melissa.allen640@yahoo.com,TX,paid_search,2023-02-04,False,True,1981-06-20
C004086,Anna,Walker,anna.walker114@yahoo.com,OR,paid_search,2024-05-15,False,True,1987-11-14
C004087,Kathleen,Jones,kathleen.jones194@icloud.com,WA,paid_search,2023-12-16,False,True,1985-09-01
C004088,Frank,Mitchell,frank.mitchell317@outlook.com,TX,paid_search,2023-04-08,False,True,1987-10-22
C004089,Gregory,King,gregory.king545@yahoo.com,GA,organic_social,2023-11-01,False,True,1974-10-11
C004090,Alexander,Davis,alexander.davis836@outlook.com,CA,organic_social,2023-02-19,False,True,1981-09-27
C004091,Dorothy,Anderson,dorothy.anderson557@outlook.com,NY,organic_search,2024-05-02,False,True,2000-09-08
C004092,Linda,Nelson,linda.nelson424@gmail.com,CO,organic_social,2024-01-13,False,True,1999-01-05
C004093,Kimberly,Ramirez,kimberly.ramirez332@gmail.com,CO,organic_search,2023-08-17,False,True,1990-06-28
C004094,Heather,Mitchell,heather.mitchell922@outlook.com,PA,paid_search,2023-11-03,False,False,1975-12-04
C004095,Dorothy,Martin,dorothy.martin639@outlook.com,WA,organic_search,2023-06-04,False,True,1987-03-25
C004096,Patrick,Walker,patrick.walker874@yahoo.com,CA,paid_social,2023-12-12,False,True,1994-07-05
C004097,Gregory,Mitchell,gregory.mitchell895@yahoo.com,OR,paid_social,2023-10-03,False,False,1984-04-16
C004098,Catherine,Hall,catherine.hall524@icloud.com,GA,paid_social,2023-06-14,False,True,1969-01-07
C004099,Sandra,Green,sandra.green481@gmail.com,MA,organic_search,2023-07-04,False,True,1976-05-22
C004100,Frank,Lopez,frank.lopez424@gmail.com,TN,paid_social,2024-03-30,False,False,1995-04-23
C004101,Patrick,Torres,patrick.torres975@outlook.com,NJ,organic_search,2023-07-03,False,False,1970-01-16
C004102,Karen,Allen,karen.allen772@gmail.com,PA,direct,2023-08-17,False,True,1990-11-06
C004103,Maria,Miller,maria.miller934@outlook.com,CA,paid_search,2023-09-14,False,True,1994-05-09
C004104,Jonathan,King,jonathan.king910@yahoo.com,CA,organic_search,2023-11-22,False,True,1983-11-11
C004105,Patricia,Gonzalez,patricia.gonzalez927@yahoo.com,TX,paid_social,2023-08-19,False,True,1974-03-06
C004106,Michelle,Lewis,michelle.lewis594@icloud.com,CO,organic_search,2023-01-10,True,True,1971-09-11
C004107,Susan,Gonzalez,susan.gonzalez152@outlook.com,PA,organic_search,2023-05-23,False,True,1977-05-09
C004108,Stephanie,Jackson,stephanie.jackson984@yahoo.com,OR,paid_search,2023-11-18,False,True,1977-10-02
C004109,Anthony,Johnson,anthony.johnson591@yahoo.com,TX,direct,2023-06-29,False,True,1972-04-20
C004110,Ronald,Robinson,ronald.robinson956@yahoo.com,CA,email,2023-10-24,True,True,1984-06-13
C004111,Jessica,Walker,jessica.walker162@icloud.com,TX,organic_search,2023-02-12,True,True,1982-12-15
C004112,Katherine,Brown,katherine.brown528@outlook.com,NY,direct,2023-11-16,False,True,1997-11-03
C004113,Donald,Taylor,donald.taylor874@yahoo.com,TX,direct,2024-03-19,False,True,1970-03-26
C004114,Stephanie,Clark,stephanie.clark241@icloud.com,NJ,paid_social,2023-04-11,False,True,1985-01-06
C004115,Michelle,Jones,michelle.jones298@gmail.com,MA,paid_social,2023-11-22,False,False,1984-12-07
C004116,Christopher,Torres,christopher.torres361@gmail.com,NY,email,2023-06-05,True,True,1999-10-23
C004117,Maria,Roberts,maria.roberts425@gmail.com,TX,email,2024-01-27,False,True,2001-10-24
C004118,Sharon,Nguyen,sharon.nguyen19@gmail.com,NY,paid_social,2023-10-31,False,True,1973-05-26
C004119,Patrick,Harris,patrick.harris913@yahoo.com,NJ,referral,2023-04-19,False,True,1973-03-18
